rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
0,1,1.47819,-0.418287,0.93557,-0.658656,0
1,1,1.30306,-1.65407,1.1948,0.207802,0
2,1,0.834533,-1.23167,1.18401,2.04522,0
3,1,1.27118,-0.141225,1.07392,-2.38863,0
4,1,1.35283,-0.868281,1.01092,0.548915,0
5,1,1.42302,-1.49127,1.01794,0.534754,0
6,1,1.35191,-0.68516,0.978238,-0.490401,0
7,1,1.52948,-1.82949,1.10382,-0.825065,0
8,1,1.4501,-0.642835,1.27745,-0.838295,0
9,1,1.3797,-2.80919,1.18324,-2.70313,0
0,2,0.959327,-0.414174,0.0141909,-0.0502202,0
1,2,0.810624,-0.29822,-0.151975,-0.53984,0
2,2,1.10144,0.0127741,-0.0590956,0.513815,0
3,2,0.887793,-0.254043,-0.30162,-0.0655996,0
4,2,0.951615,-0.512163,-0.545738,-1.28162,0
5,2,0.875279,-0.229863,-1.30805,0.971621,0
6,2,0.831853,-0.178234,-0.408438,-2.14605,0
7,2,0.618474,-0.342761,-0.944063,-1.53043,0
8,2,0.747542,-0.682921,-0.575966,0.016345,0
9,2,0.945176,-0.22219,-0.679195,0.174737,0
0,3,0.802888,0.596902,0.305038,-0.299821,0
1,3,1.14127,0.547378,0.476083,0.210339,0
2,3,1.23429,1.14176,-0.26862,-0.0228716,0
3,3,1.18598,1.33618,-0.213184,1.40579,0
4,3,1.04431,1.18325,-1.62903,-1.91246,0
5,3,0.885834,1.06395,-0.496096,1.07178,0
6,3,1.21916,0.38686,0.303387,-0.849726,0
7,3,1.13807,0.950383,-1.18804,-0.554804,0
8,3,0.844874,0.563079,0.358849,0.177437,0
9,3,0.821257,1.03352,-0.70318,-0.0115948,0
0,4,-0.183496,0.273683,-0.121486,0.835502,0
1,4,-0.195375,0.698623,-1.32027,-0.493035,0
2,4,-0.244636,0.256756,-0.635488,1.01692,0
3,4,-0.185621,0.400855,-1.05949,0.480836,0
4,4,-0.459631,0.203942,-0.58873,-0.0745171,0
5,4,-0.215911,0.212917,0.105624,0.261917,0
6,4,-0.338823,-0.0107332,-1.18121,0.768424,0
7,4,-0.404981,-0.099356,-0.455818,1.48723,0
8,4,-0.256625,-0.00755366,-0.464303,0.493128,0
