rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
1,1,0.4167,61.2126,-1.59192,-1.59192,0,All,#4682B4,0
2,1,0.4167,56.2534,1.01822,1.01822,0,All,#4682B4,0
3,1,0.4167,58.9644,-0.408649,-0.408649,0,All,#4682B4,0
4,1,0.4167,58.852,-0.349484,-0.349484,0,All,#4682B4,0
5,1,0.4167,61.2368,-1.60462,-1.60462,0,All,#4682B4,0
6,1,0.4167,59.8134,-0.855491,-0.855491,0,All,#4682B4,0
7,1,0.4167,56.9924,0.629272,0.629272,0,All,#4682B4,0
8,1,0.4167,57.5108,0.356432,0.356432,0,All,#4682B4,0
9,1,0.4167,56.4527,0.913301,0.913301,0,All,#4682B4,0
10,1,0.4167,57.7292,0.241462,0.241462,0,All,#4682B4,0
1,1,0.8333,28.9162,-0.196429,-0.196429,0,All,#4682B4,0
2,1,0.8333,28.4577,0.0448932,0.0448932,0,All,#4682B4,0
3,1,0.8333,28.7365,-0.101845,-0.101845,0,All,#4682B4,0
4,1,0.8333,30.7841,-1.1795,-1.1795,0,All,#4682B4,0
5,1,0.8333,28.2957,0.130173,0.130173,0,All,#4682B4,0
6,1,0.8333,27.8339,0.373223,0.373223,0,All,#4682B4,0
7,1,0.8333,26.6072,1.01882,1.01882,0,All,#4682B4,0
8,1,0.8333,30.1133,-0.826476,-0.826476,0,All,#4682B4,0
9,1,0.8333,28.3083,0.123521,0.123521,0,All,#4682B4,0
10,1,0.8333,29.5305,-0.519738,-0.519738,0,All,#4682B4,0
1,1,1.8333,15.2697,0.102779,0.102779,0,All,#4682B4,0
2,1,1.8333,13.646,0.957373,0.957373,0,All,#4682B4,0
3,1,1.8333,13.9199,0.813198,0.813198,0,All,#4682B4,0
4,1,1.8333,14.8416,0.328115,0.328115,0,All,#4682B4,0
5,1,1.8333,14.4322,0.543579,0.543579,0,All,#4682B4,0
6,1,1.8333,17.3068,-0.969345,-0.969345,0,All,#4682B4,0
7,1,1.8333,14.3189,0.603222,0.603222,0,All,#4682B4,0
8,1,1.8333,17.7099,-1.18155,-1.18155,0,All,#4682B4,0
