rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
0,1,1.21487,-0.509854,0.595715,0.882533,0
1,1,0.901488,-0.953378,0.496103,1.46096,0
2,1,0.726883,-1.03124,0.809496,1.11555,0
3,1,1.36321,-0.265598,0.352726,1.12667,0
4,1,1.15964,-1.38935,0.511459,1.50131,0
5,1,1.28132,0.275047,0.257004,1.3219,0
6,1,1.38474,-0.501506,0.348367,1.07581,0
7,1,1.07533,-0.583333,0.384836,1.19676,0
8,1,1.23107,-1.63425,0.590994,0.919574,0
9,1,1.36854,-0.820375,0.526716,1.27546,0
0,2,1.13609,-0.482701,-0.118052,-0.623778,0
1,2,0.966442,-0.633982,-0.380259,-0.343991,0
2,2,0.717558,-0.479646,-0.764005,-0.178489,0
3,2,0.784811,-0.558469,-0.446951,-0.655158,0
4,2,0.914247,0.165947,-1.00649,-0.750327,0
5,2,0.652975,-0.202043,-1.14264,-0.70585,0
6,2,1.1631,-1.38299,0.361437,0.235337,0
7,2,0.996917,-1.63337,0.563452,-0.243125,0
8,2,0.996944,-0.968075,-0.0564104,-0.11513,0
9,2,0.730243,-0.075121,-0.977885,-1.07159,0
0,3,1.15196,0.897279,-0.623721,-0.0456754,0
1,3,1.11715,0.454318,-0.0701266,-0.443244,0
2,3,0.618876,0.596144,0.165961,-0.819572,0
3,3,1.13005,0.888914,-0.151222,-1.55772,0
4,3,1.1055,0.104074,0.543352,-0.348574,0
5,3,1.42425,0.768028,-1.07314,-1.97596,0
6,3,1.25018,1.24498,-0.850269,-1.64697,0
7,3,1.0029,0.355251,0.356371,-0.230968,0
8,3,1.08642,1.40091,-2.36725,-1.18249,0
9,3,0.956538,1.32724,-0.940971,-0.775376,0
0,4,-0.656229,-0.0858191,0.161153,-0.587387,0
1,4,-0.207243,-0.437198,0.422984,-0.480272,0
2,4,-0.399694,0.18737,-1.17225,-0.915142,0
3,4,-0.379361,-2.10066,1.63257,0.194294,0
4,4,-0.234772,-0.0779278,-0.329023,-0.828215,0
5,4,-0.37385,-0.0620908,0.234985,-0.858819,0
6,4,-0.345212,0.418743,-0.58288,-1.45309,0
7,4,-0.0616146,-0.196933,0.670999,-0.500788,0
8,4,-0.216387,-0.66733,0.0492564,-0.143556,0
9,4,-0.348331,-1.0038,0.323434,0.140864,0
0,5,-0.657196,-0.868081,-1.44818,1.06325,0
1,5,-0.338588,-0.714529,-1.47089,1.60545,0
2,5,-0.830201,-0.569337,-1.18048,1.15922,0
3,5,-0.438235,-0.544339,-1.48096,1.1127,0
4,5,-0.641222,-0.397003,-1.65871,1.20175,0
5,5,-0.695329,-1.13969,-0.846616,0.708777,0
6,5,-0.775671,-0.529671,-1.25657,1.34792,0
7,5,-0.699607,-1.26965,-0.644236,0.522939,0
8,5,-0.537102,-0.771018,-1.22125,1.73507,0
9,5,-0.766373,-0.633543,-1.11614,1.52963,0
0,6,0.0254507,1.22663,-1.60435,0.227337,0
1,6,0.220815,0.924978,-1.79856,0.0989496,0
2,6,0.274594,1.0475,-1.36359,0.179396,0
3,6,0.263477,0.87168,-2.07034,0.347014,0
4,6,0.352121,1.08088,-1.33919,-0.344328,0
5,6,0.158828,0.592839,-0.706059,-0.462434,0
6,6,0.332722,1.12492,-0.651488,-1.00952,0
7,6,0.192938,-0.385493,0.299333,-0.369774,0
8,6,0.171739,0.496064,-0.0887931,-0.641551,0
9,6,0.140736,0.920729,-1.42755,0.592964,0
0,7,-1.70789,2.38027,0.895671,0.433746,0
1,7,-1.63658,0.941249,1.20888,1.05408,0
2,7,-1.84451,0.919194,1.71196,0.958752,0
3,7,-1.88464,2.44501,-0.0497862,0.303382,0
4,7,-1.71527,2.04893,1.14123,1.03288,0
5,7,-1.59824,2.34051,0.657809,1.13062,0
6,7,-1.78846,0.556837,1.56061,1.15236,0
7,7,-1.70764,0.498697,2.33273,1.06873,0
8,7,-1.74982,0.186493,1.91817,1.25514,0
9,7,-1.66606,2.73234,0.212358,0.0419833,0
0,8,-1.40606,0.0385644,2.56102,-1.89598,0
1,8,-1.27047,-0.290048,0.230503,-1.10413,0
2,8,-1.28209,-0.90766,0.969523,-0.893435,0
3,8,-1.28115,-0.752172,0.496461,-0.791421,0
4,8,-1.27884,-0.484692,0.769939,-1.12965,0
5,8,-1.44403,0.179513,0.151752,-1.8796,0
6,8,-1.24543,-0.196075,0.539413,-1.05234,0
7,8,-1.27223,-0.847779,1.90044,-0.577459,0
8,8,-1.22536,-0.452978,0.533745,-0.895087,0
9,8,-1.31119,0.157352,-1.61084,-1.57378,0
0,9,1.36593,0.298355,0.641504,-0.0134685,0
1,9,1.41932,-1.21406,0.89454,0.51807,0
2,9,0.915434,-0.233361,0.538352,0.236672,0
3,9,1.32807,0.0927256,0.292524,-0.398126,0
4,9,1.61587,-0.709537,0.61678,-0.214571,0
5,9,1.32741,-0.350026,0.251939,0.0325601,0
6,9,1.33176,-0.310725,0.970376,0.0471602,0
7,9,0.862385,-0.823874,1.15046,0.378734,0
8,9,1.00861,-1.14118,0.888033,0.482433,0
9,9,1.19584,-0.472495,0.496265,0.377262,0
0,10,1.53662,1.15273,0.746433,-0.460663,0
1,10,1.46237,0.563102,0.398893,-0.142929,0
2,10,1.29083,-0.386548,0.799505,0.0357809,0
3,10,1.3152,0.201774,0.337652,-0.339542,0
4,10,1.40695,0.632999,0.284892,-0.00599046,0
5,10,1.76199,0.976818,-0.576411,-0.344106,0
6,10,1.28417,1.13382,-0.381707,-0.701274,0
7,10,1.3677,0.977982,0.0549754,-0.527457,0
8,10,1.10332,0.572696,0.448423,-1.13912,0
9,10,1.42605,1.05467,-0.297604,-0.803052,0
0,11,0.436223,-0.356215,0.477983,1.38247,0
1,11,0.850113,0.0386886,0.395298,0.593637,0
2,11,0.747913,0.0728908,-0.0956768,1.15863,0
3,11,0.401031,0.421344,-0.209256,1.09436,0
4,11,0.502857,0.395492,0.197677,0.539357,0
5,11,0.724638,0.326146,-0.0130147,0.904963,0
6,11,0.499701,0.632054,-0.430183,0.796429,0
7,11,0.308999,1.17507,-0.487315,1.12559,0
8,11,0.867757,0.687625,-0.0227121,1.48887,0
9,11,0.14225,1.59901,-0.442762,1.41935,0
0,12,0.0557542,-0.339488,-1.84704,-1.44943,0
1,12,0.163854,-0.315339,-1.31866,-0.194781,0
2,12,0.163095,-0.0762177,-1.62128,-0.173409,0
