rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
1,1,81.417,52.8844,2.04706,2.04706,0,All,#4682B4,0
2,1,81.417,57.6805,0.183605,0.183605,0,All,#4682B4,0
3,1,81.417,52.9123,2.03549,2.03549,0,All,#4682B4,0
4,1,81.417,60.1327,-0.681381,-0.681381,0,All,#4682B4,0
5,1,81.417,55.8896,0.851598,0.851598,0,All,#4682B4,0
6,1,81.417,52.2139,2.32729,2.32729,0,All,#4682B4,0
7,1,81.417,57.0615,0.410916,0.410916,0,All,#4682B4,0
8,1,81.417,53.7327,1.69972,1.69972,0,All,#4682B4,0
9,1,81.417,55.3063,1.07614,1.07614,0,All,#4682B4,0
10,1,81.417,56.2662,0.708466,0.708466,0,All,#4682B4,0
1,1,81.833,28.8422,-0.165311,-0.165311,0,All,#4682B4,0
2,1,81.833,29.5459,-0.54814,-0.54814,0,All,#4682B4,0
3,1,81.833,28.4603,0.0459598,0.0459598,0,All,#4682B4,0
4,1,81.833,30.7319,-1.17461,-1.17461,0,All,#4682B4,0
5,1,81.833,30.9137,-1.26857,-1.26857,0,All,#4682B4,0
6,1,81.833,29.6371,-0.597114,-0.597114,0,All,#4682B4,0
7,1,81.833,30.6408,-1.12729,-1.12729,0,All,#4682B4,0
8,1,81.833,29.9539,-0.766267,-0.766267,0,All,#4682B4,0
9,1,81.833,27.5923,0.535422,0.535422,0,All,#4682B4,0
10,1,81.833,28.7615,-0.120881,-0.120881,0,All,#4682B4,0
1,1,82.833,16.3965,-0.615409,-0.615409,0,All,#4682B4,0
2,1,82.833,17.0421,-1.03346,-1.03346,0,All,#4682B4,0
3,1,82.833,16.0447,-0.384668,-0.384668,0,All,#4682B4,0
4,1,82.833,18.1513,-1.73504,-1.73504,0,All,#4682B4,0
5,1,82.833,18.2431,-1.79218,-1.79218,0,All,#4682B4,0
6,1,82.833,17.1933,-1.13033,-1.13033,0,All,#4682B4,0
7,1,82.833,17.9781,-1.62688,-1.62688,0,All,#4682B4,0
8,1,82.833,17.4115,-1.26948,-1.26948,0,All,#4682B4,0
9,1,82.833,15.3331,0.0882588,0.0882588,0,All,#4682B4,0
10,1,82.833,16.3318,-0.573129,-0.573129,0,All,#4682B4,0
1,1,84.333,10.7594,-0.0424536,-0.0424536,0,All,#4682B4,0
2,1,84.333,11.2816,-0.407577,-0.407577,0,All,#4682B4,0
3,1,84.333,10.4475,0.177291,0.177291,0,All,#4682B4,0
4,1,84.333,12.2475,-1.07289,-1.07289,0,All,#4682B4,0
5,1,84.333,12.3887,-1.169,-1.169,0,All,#4682B4,0
6,1,84.333,11.4826,-0.547097,-0.547097,0,All,#4682B4,0
7,1,84.333,12.1316,-0.993715,-0.993715,0,All,#4682B4,0
8,1,84.333,11.6605,-0.670127,-0.670127,0,All,#4682B4,0
9,1,84.333,9.80499,0.633907,0.633907,0,All,#4682B4,0
10,1,84.333,10.6674,0.022222,0.022222,0,All,#4682B4,0
