rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
7,9,0.344006,-0.795809,-1.5104,-0.154304,0
8,9,1.13045,0.85314,-0.47457,-0.578402,0
9,9,1.07952,0.61555,-1.07189,1.18594,0
0,10,1.00658,0.462783,-0.0227631,0.209375,0
1,10,1.47819,1.29923,-0.0144444,0.0872969,0
2,10,1.482,-0.372396,0.176659,1.42416,0
3,10,1.31636,0.883865,0.260951,1.18115,0
4,10,1.09612,0.713714,0.0872462,-2.86963,0
5,10,0.879727,0.0315836,-0.108863,0.411538,0
6,10,1.24253,0.7566,0.263491,1.35524,0
7,10,1.29343,0.683356,0.0380199,0.522547,0
8,10,1.22933,-0.446112,0.189087,-1.13592,0
9,10,0.980601,0.536683,-0.0499256,-0.708053,0
0,11,0.207678,1.10623,0.709885,-0.149826,0
1,11,0.460966,-0.416769,0.70455,0.287387,0
2,11,0.534007,0.317528,0.861047,0.336297,0
3,11,0.520517,1.31104,0.660957,-1.40837,0
4,11,1.17384,-0.612687,1.26744,-1.37701,0
5,11,0.186928,0.318336,0.514485,-0.604267,0
6,11,0.373888,0.917297,0.45762,-0.675747,0
7,11,0.333038,0.148506,0.847209,0.0738523,0
8,11,0.448992,-0.810545,0.871594,1.24401,0
9,11,0.56671,0.526639,0.93036,0.0964358,0
0,12,0.132559,-1.6244,-0.139721,-0.161553,0
1,12,0.37287,-1.05292,-0.00107178,0.251958,0
2,12,-0.00808766,-1.20446,-0.271995,-1.72897,0
3,12,0.0709654,0.96518,-2.70583,-0.657311,0
4,12,0.410941,-0.335256,0.0383759,-0.13818,0
5,12,0.528941,1.05645,-0.0875782,-0.449812,0
6,12,0.119787,-0.149441,-0.494963,0.331723,0
7,12,0.274787,0.380502,-0.234504,0.183033,0
8,12,0.388853,-0.413456,-0.115493,1.44243,0
9,12,0.169624,-1.28234,-0.0423088,-1.90046,0
0,13,-0.837089,0.512334,1.63268,0.227577,0
1,13,-0.785801,-0.898099,1.54367,0.490468,0
2,13,-0.54937,1.12911,1.81881,0.143898,0
3,13,-0.676567,2.44519,1.23466,0.694358,0
4,13,-0.713335,1.64602,1.41148,1.16798,0
5,13,-0.507123,-0.532737,1.42272,-0.419685,0
6,13,-0.506839,0.416253,1.37482,-0.0824043,0
7,13,-0.831103,0.350217,1.62009,0.588272,0
8,13,-0.731908,-0.377535,1.39429,1.02967,0
9,13,-0.922578,-0.499556,1.6602,-1.09522,0
0,14,-1.05236,0.81407,-0.7138,-0.119205,0
1,14,-0.890106,-0.672943,-0.158033,0.683873,0
2,14,-1.27266,0.447762,-0.794915,0.358367,0
3,14,-0.818183,0.388645,-0.404049,-0.44327,0
4,14,-0.930533,1.12949,-0.232248,0.376617,0
5,14,-1.43135,-0.889209,-0.374991,0.805133,0
6,14,-0.870743,0.242369,-0.686942,1.65584,0
7,14,-1.26555,-0.512206,-0.878085,0.121755,0
8,14,-1.09588,-0.204134,-0.297557,-0.400548,0
9,14,-1.12616,1.32005,-0.715459,-0.221947,0
0,15,-0.450616,-0.10948,-1.20742,-0.31059,0
1,15,-0.670199,-1.43726,-0.352435,-1.09625,0
2,15,-0.970856,-1.66459,-1.36769,-0.377352,0
3,15,-0.563972,-0.955197,-0.765863,1.11491,0
4,15,-0.850515,-1.70468,-1.18764,0.294325,0
5,15,-0.863517,-2.15169,-0.377372,-2.46374,0
6,15,-0.982282,-2.1614,-0.609422,-1.02945,0
7,15,-0.363701,-0.779634,-0.317005,0.197188,0
8,15,-0.696654,-1.04028,-0.567865,-0.762976,0
9,15,-0.532898,-0.311212,-1.1673,0.0307802,0
