rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
0,1,1.35624,-0.357529,-0.0952638,1.79998,0
1,1,1.17832,-0.759078,0.0063622,1.68856,0
2,1,1.21258,0.456661,-0.145377,1.12914,0
3,1,1.16597,0.666112,-0.214803,0.791454,0
4,1,1.62656,0.272005,-0.139123,1.01774,0
5,1,1.32007,0.948239,-0.154943,1.26108,0
6,1,1.28294,0.667913,-0.0478054,1.40316,0
7,1,1.34656,-1.65171,0.0920583,0.806846,0
8,1,1.75696,0.874283,-0.197512,0.948088,0
9,1,1.17997,-0.285334,0.0281053,1.11627,0
0,2,0.870941,0.29984,-0.514622,-0.87963,0
1,2,0.965443,1.89411,-0.895158,-0.93705,0
2,2,0.900517,-0.171825,-0.368883,0.210039,0
3,2,0.823427,1.20165,-0.427742,-0.607957,0
4,2,0.724541,-1.03877,-0.658516,0.0783395,0
5,2,0.992997,0.0189157,-1.32862,-1.15613,0
6,2,0.763186,1.13211,-0.572074,-0.368123,0
7,2,0.666886,0.865314,-0.908074,-0.597883,0
8,2,0.758865,0.450321,-0.16981,-1.51028,0
9,2,1.02835,-0.0866917,-0.127695,-0.569384,0
0,3,0.967704,-0.642843,0.40216,-0.210714,0
1,3,0.908195,0.621304,0.224036,-0.339549,0
2,3,1.30451,-0.162527,0.631396,-0.743452,0
3,3,0.892502,-1.84125,1.69963,-0.118044,0
4,3,0.847786,0.434122,0.159777,-0.144976,0
5,3,0.683749,0.919929,0.342469,0.160375,0
6,3,1.07262,1.27123,0.0858496,-0.636866,0
7,3,1.17681,0.508221,0.894598,-0.321222,0
8,3,0.926387,0.00225714,0.520338,-0.392107,0
9,3,1.47766,-0.836496,1.7298,-0.22555,0
0,4,-0.15399,-0.342412,0.347058,-0.963999,0
1,4,-0.497852,0.426452,-0.307748,-0.759765,0
2,4,-0.411887,0.588519,-0.509372,-0.98048,0
3,4,-0.0754365,0.732111,-0.0450212,-0.896727,0
4,4,-0.24479,-0.653094,-0.065414,-0.536803,0
5,4,-0.473544,-0.291797,-0.354396,-0.893577,0
6,4,-0.430254,1.85198,-0.676361,-0.520179,0
7,4,-0.249952,-0.142388,1.2293,-0.943716,0
8,4,0.0393631,-0.180416,-0.0224049,-0.49917,0
9,4,-0.358238,-1.44075,0.385498,-0.697551,0
0,5,-0.455027,-1.47077,-1.54232,0.431383,0
1,5,-0.70248,-2.29058,-0.876987,0.73292,0
2,5,-0.638238,-0.0443024,-1.28121,0.308259,0
3,5,-0.736395,-0.222836,-0.923081,0.732803,0
4,5,-0.602085,-1.29958,-1.094,0.812523,0
5,5,-0.429038,0.328248,-0.978905,0.761288,0
6,5,-0.893947,0.46422,-1.15242,1.95012,0
7,5,-0.656405,0.197561,-0.993509,0.984957,0
8,5,-1.02257,-1.55821,-1.24582,2.70869,0
9,5,-0.480049,0.729911,-1.17324,-0.480987,0
0,6,0.318027,0.3824,0.796137,-0.440595,0
1,6,0.286388,-2.00547,0.834868,-0.620916,0
2,6,0.438025,-0.669176,0.620874,-0.20674,0
3,6,0.228988,-1.39476,0.439987,-0.463787,0
4,6,0.27976,-0.860663,1.17896,-0.491014,0
5,6,-0.133489,-1.50218,-0.490801,0.0319735,0
