rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
0,1,1.23369,-1.07166,1.178,0.172596,0
1,1,1.38163,-0.623849,1.07084,0.274743,0
2,1,1.41444,-0.800665,1.04049,0.575756,0
3,1,1.47826,-0.272985,1.01082,-1.29011,0
4,1,1.71493,-1.16981,1.17861,-0.58958,0
5,1,1.22754,-0.205385,0.908145,1.41004,0
6,1,1.2834,-1.47116,1.01465,0.609377,0
7,1,1.14003,-2.215,1.18591,-1.08456,0
8,1,1.44237,-0.529561,0.99948,-0.617038,0
9,1,1.31504,-1.41032,1.15236,0.849901,0
0,2,0.994932,-0.0780948,-0.436064,-1.38012,0
1,2,0.617168,-0.181684,-2.60366,-0.178652,0
2,2,0.994689,-0.281024,0.388298,3.10628,0
3,2,0.770135,-0.89677,-0.114278,-0.730838,0
4,2,0.771479,-0.223565,-1.86631,0.136844,0
5,2,0.936501,-0.367945,-0.421104,-1.792,0
6,2,0.737624,-0.450855,-0.720518,0.394916,0
7,2,0.632797,-0.0649378,-0.504574,-1.5604,0
8,2,0.96381,-0.419411,0.0145264,-0.0706048,0
9,2,0.794889,-0.266178,-0.294758,-0.24952,0
0,3,1.04959,0.708084,0.0654368,1.73109,0
1,3,0.952394,1.25225,-2.89543,-1.81917,0
2,3,1.15584,1.69534,-0.657642,-0.464018,0
3,3,1.01367,0.730814,-0.249025,-1.06422,0
4,3,1.1321,1.87743,-2.72457,-1.32203,0
5,3,0.837236,1.18833,-1.35856,0.922857,0
6,3,1.11301,0.698804,0.591626,-0.0132616,0
7,3,1.35503,1.01903,0.146404,-0.0895919,0
8,3,0.908927,1.01713,0.151539,-0.513384,0
9,3,1.10546,0.503078,0.519746,0.665786,0
0,4,-0.0630482,-0.1247,0.114376,-0.239239,0
1,4,-0.476958,0.167536,-0.574199,0.157778,0
2,4,-0.529194,0.200331,-1.34396,-0.732648,0
3,4,-0.111341,0.301398,0.00295372,0.560611,0
4,4,-0.242583,-0.0901539,-0.124689,-1.40815,0
5,4,-0.480942,0.544504,-0.365804,-0.125434,0
6,4,-0.237893,0.817499,-1.6312,0.847844,0
7,4,-0.397887,0.370715,-0.230759,-1.36732,0
8,4,-0.188598,0.258414,-0.122256,0.850278,0
9,4,-0.225579,0.691057,-1.54229,-0.786264,0
0,5,-0.574133,-1.01413,0.329952,0.275136,0
1,5,-0.630165,-2.15342,0.471474,-0.0957629,0
2,5,-0.742788,-1.68098,0.19704,0.352692,0
3,5,-0.907425,-1.12494,0.34174,0.107482,0
4,5,-0.627819,-1.24057,0.204585,-0.0342294,0
5,5,-0.720544,-1.22715,0.352106,0.290168,0
6,5,-0.871902,-1.32333,0.477058,0.670379,0
7,5,-0.910078,-0.883139,0.460881,-0.921485,0
8,5,-0.671881,-1.69829,0.347554,0.414191,0
9,5,-0.837959,-1.48989,0.26025,0.391595,0
0,6,0.256334,0.68016,0.163377,-0.514463,0
1,6,0.222883,0.298587,0.388043,-0.872163,0
2,6,0.424368,0.677721,-0.32832,0.27025,0
3,6,0.359108,0.00438589,0.0178518,-0.230344,0
4,6,0.211494,0.680335,0.474821,-1.28397,0
5,6,-0.0797247,0.797822,-0.362479,0.750113,0
6,6,0.518247,1.31528,0.36544,-1.23532,0
7,6,0.0231783,1.3653,-0.127986,2.19042,0
8,6,-0.0064053,0.985928,-0.139821,1.06335,0
9,6,-0.102256,0.518199,0.0105311,1.89144,0
0,7,-1.77439,0.225521,1.92472,-0.238057,0
1,7,-1.5772,0.211225,1.90365,-0.236354,0
2,7,-1.72932,-0.604807,1.65992,2.78952,0
3,7,-1.80306,-0.346685,1.78974,-0.478587,0
4,7,-1.66492,-0.57299,2.84554,-0.68663,0
5,7,-1.67264,1.11712,1.56945,0.848021,0
6,7,-1.75968,1.96284,1.18768,-2.39166,0
7,7,-1.79444,0.238084,1.94658,-0.565734,0
8,7,-1.66152,-0.700666,2.28261,0.669797,0
9,7,-1.82447,0.124049,2.03453,0.263397,0
0,8,-1.25094,-0.635704,-0.421976,-0.897488,0
1,8,-1.23731,-0.0441436,-1.95759,0.138405,0
2,8,-1.23322,-0.332722,-0.878396,0.468938,0
3,8,-1.44701,-0.545074,-0.326501,-1.10669,0
4,8,-1.11784,-0.362007,-1.69088,-0.0286037,0
5,8,-1.22043,0.590723,-1.77423,1.30629,0
6,8,-1.28921,-0.407692,-0.253891,-0.724672,0
7,8,-1.07519,0.139049,-1.40463,-0.582979,0
8,8,-1.14425,-0.23556,-1.99079,1.5387,0
9,8,-1.15705,-0.2926,-0.250984,-0.27624,0
0,9,1.2714,0.300507,-1.47749,-1.84532,0
1,9,1.2156,0.551875,-0.71402,0.144854,0
2,9,1.38283,0.266662,-0.822813,0.0801302,0
3,9,1.36704,0.943179,0.0594561,0.227594,0
4,9,1.16746,0.919847,-1.27346,1.65307,0
5,9,1.09082,1.57994,-0.606686,0.472724,0
6,9,1.14997,0.679909,0.0317475,-0.623007,0
7,9,1.56356,1.21164,-1.10997,-0.11679,0
8,9,0.954289,0.812144,0.135719,-0.833809,0
9,9,1.09781,0.915625,-1.13701,1.22724,0
0,10,1.31447,1.02952,0.262096,0.514111,0
1,10,1.67102,1.76498,0.144289,-0.775875,0
2,10,1.56227,1.56206,0.0666032,0.627291,0
3,10,1.43501,1.17303,0.290241,1.2348,0
4,10,1.32531,1.83271,-0.41685,0.308103,0
5,10,1.10623,1.50823,-0.305574,0.30313,0
6,10,1.13904,1.11202,0.410892,0.200951,0
7,10,1.3411,1.23875,-0.205732,-0.422586,0
8,10,1.01684,1.0866,0.312611,0.0203419,0
9,10,1.3526,1.44084,-0.0888606,-0.0845589,0
0,11,0.303942,0.65856,0.628505,-0.872294,0
1,11,0.503655,0.00901632,0.744402,-0.218525,0
2,11,0.65262,0.205187,0.854927,0.140045,0
3,11,0.574967,1.16721,0.595836,0.281079,0
4,11,0.802168,-0.749181,1.14299,1.11486,0
5,11,0.377831,0.190647,0.849815,0.0850158,0
6,11,0.677808,0.356314,0.662993,-0.49979,0
7,11,0.358053,0.485753,0.910545,0.548791,0
8,11,0.503706,0.206264,0.765993,0.242325,0
9,11,0.332743,0.487871,1.04437,-0.688422,0
0,12,-0.0608084,-0.95426,0.133935,-0.403383,0
1,12,0.101889,-0.578325,-0.594232,-0.157873,0
2,12,0.392028,-0.740605,0.0214982,-1.04097,0
3,12,-0.0893303,-0.11518,-1.09493,0.560197,0
4,12,0.305672,-0.707944,-0.16928,-0.268733,0
5,12,0.0158369,-0.364169,0.358363,-0.603914,0
6,12,0.119787,-0.117791,-0.482366,0.338987,0
