rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
0,1,0.64792,0.151646,-0.599932,0.584366,0
1,1,2.09571,-0.589428,-0.598352,1.09406,0
2,1,-0.357836,0.445019,-0.41762,1.7221,0
3,1,1.11798,-1.00507,-0.454565,1.11769,0
4,1,0.972903,-0.58408,-0.417742,1.50273,0
5,1,0.727618,-0.721516,-0.385751,1.5908,0
6,1,1.51292,0.62284,-0.423536,1.68323,0
7,1,1.13448,-0.839469,-0.398162,1.36179,0
8,1,1.09227,0.565182,-0.285165,0.731961,0
9,1,0.88082,-0.475747,-0.403022,1.61247,0
0,2,0.901006,-2.00661,-0.843523,-1.46385,0
1,2,0.315348,-0.598873,-0.867263,-0.943091,0
2,2,-0.0633919,0.435722,-0.462389,0.0841805,0
3,2,0.51792,0.367695,-0.728427,-1.26957,0
4,2,0.506372,0.292383,-0.401333,0.176424,0
5,2,0.504848,-0.61237,-0.772396,-0.346519,0
6,2,1.27923,-0.209604,-0.706809,-1.28449,0
7,2,0.565788,0.191393,-0.499203,-0.663784,0
8,2,1.013,-0.244017,-0.702959,-0.858656,0
9,2,0.818076,-1.05675,-0.711625,-0.314326,0
0,3,0.902379,0.951332,0.522906,-0.0728615,0
1,3,1.02229,-0.558292,0.901368,-0.318208,0
2,3,1.13496,0.0151624,0.732345,-0.136607,0
3,3,0.65479,1.10332,0.252237,0.173988,0
4,3,1.05567,-0.768681,0.535524,0.0791987,0
5,3,0.585986,0.313931,0.999497,-0.171919,0
6,3,1.11685,-0.234016,0.451759,-0.343141,0
7,3,1.6403,-1.87729,0.743117,-0.301535,0
8,3,1.43093,0.511561,0.531996,0.316025,0
9,3,0.85391,-1.14479,0.660359,-0.531981,0
0,4,-0.558226,-0.366236,-0.569097,-0.54915,0
1,4,-0.0806043,-1.87574,-0.388723,-0.530084,0
2,4,-0.37199,-0.301943,-0.676338,-0.871195,0
3,4,-0.759606,0.541179,-0.529699,0.223652,0
4,4,-0.669076,-0.068531,-0.692135,-1.17814,0
5,4,-0.84422,-0.699075,-0.644388,-0.481887,0
6,4,0.0140561,0.592094,-0.480668,-0.113959,0
7,4,-0.768206,0.583663,-0.569158,-0.195288,0
8,4,-0.870602,1.1559,-0.197373,0.331742,0
9,4,0.222632,-0.621107,-0.462139,-0.571087,0
0,5,-0.637414,-1.3081,-1.72185,-1.33492,0
1,5,-0.848738,1.54618,-1.67939,0.00188892,0
2,5,0.239136,-1.50494,-1.64029,-0.337503,0
3,5,-0.0516181,1.41051,-2.15199,-0.429839,0
4,5,0.00828159,-0.319983,-1.7412,-0.677176,0
5,5,-0.254445,0.592671,-1.53955,-0.579339,0
6,5,-0.599088,0.156405,-2.06491,-0.757621,0
7,5,-1.10398,0.226731,-1.64909,-0.212002,0
8,5,-0.95187,-0.272527,-1.62679,-0.199199,0
9,5,0.251041,-0.504109,-2.06639,0.277221,0
0,6,-0.0425957,-0.891221,0.588975,-0.182482,0
1,6,0.103788,0.498266,1.08247,-0.0812412,0
2,6,0.610182,-1.41835,1.7379,-0.599732,0
3,6,0.602697,0.0167827,0.960544,-0.701218,0
4,6,0.879876,-0.618438,0.309069,-0.273952,0
5,6,0.133829,-0.556184,0.55884,-0.416976,0
6,6,0.219905,2.0865,1.56654,-0.00519779,0
7,6,0.942216,-0.267897,0.937736,0.0961399,0
8,6,0.190888,1.0783,0.811858,0.161469,0
9,6,-0.0480505,-0.390343,0.730769,0.0491608,0
0,7,-1.8346,-0.686811,1.13707,0.684122,0
1,7,-1.78297,0.842594,1.10493,1.44237,0
2,7,-1.51101,0.225514,1.17009,1.36884,0
3,7,-0.977652,1.27155,1.057,1.42407,0
4,7,-1.98703,-0.288842,1.32244,1.15858,0
5,7,-1.57109,1.11228,1.68859,1.82663,0
6,7,-1.38898,-1.48206,1.45234,0.578843,0
7,7,-2.49718,1.22443,1.22353,1.7162,0
8,7,-1.5732,-0.048389,1.21204,1.58322,0
9,7,-1.47729,-0.145631,1.02692,1.73141,0
0,8,-0.75983,-1.48826,2.79599,-1.30328,0
1,8,-1.01497,-0.0780051,0.781207,-0.349245,0
2,8,-0.83628,-1.4025,1.58797,-0.911817,0
3,8,-0.562597,0.225849,1.6838,-0.555504,0
4,8,-0.787056,-1.37796,2.11707,-0.983208,0
5,8,-1.28686,-0.332454,0.546681,-0.827484,0
6,8,-1.28458,0.243532,0.609569,-1.24629,0
7,8,-0.32616,0.970306,0.760838,-0.492599,0
8,8,-1.76393,0.292645,2.93909,-1.19292,0
9,8,-1.69802,-0.619441,-0.180566,-0.614511,0
0,9,1.25308,-0.387324,-0.590981,-0.0681527,0
1,9,0.565223,-0.368838,-0.591227,0.813105,0
2,9,1.40452,0.103576,-0.324314,1.07893,0
3,9,0.848968,-0.206348,-0.27447,-0.246059,0
4,9,1.81143,0.588261,-0.524484,1.14977,0
5,9,0.278439,-1.41798,-0.18659,0.982133,0
6,9,1.20562,-1.11237,-0.0925469,0.277462,0
7,9,1.00676,-0.5425,-0.316878,0.400472,0
8,9,1.11853,1.39436,-0.113272,1.01996,0
9,9,0.863408,0.0032342,-0.196785,1.41048,0
0,10,0.985575,-0.138209,1.17807,0.194605,0
1,10,0.923798,-0.396693,0.592404,0.132533,0
2,10,0.93761,-0.443424,0.742066,0.364388,0
3,10,0.407596,-0.554334,0.542777,0.624173,0
4,10,1.28467,-0.793939,1.40388,-0.170434,0
5,10,1.7126,0.767063,0.585878,0.548625,0
6,10,1.63525,-0.132487,0.728555,0.761743,0
7,10,1.19106,-0.476081,0.131551,0.651988,0
8,10,1.27345,1.07191,1.11377,0.405217,0
9,10,1.25738,-0.405411,0.608555,0.872388,0
0,11,1.78542,0.0511274,-0.216422,0.222008,0
1,11,2.14986,-0.317496,-0.252808,-0.408017,0
2,11,0.803594,-1.08478,-0.187217,-0.291395,0
3,11,1.2088,0.774178,-0.138586,0.352256,0
4,11,0.477442,-1.49561,-0.046454,0.463012,0
5,11,0.39105,-0.301084,-0.012774,0.696079,0
6,11,1.52799,-0.444817,0.0938502,-0.236043,0
7,11,1.84875,2.10809,-0.16278,0.581802,0
8,11,0.655273,-0.251258,-0.0872071,0.262735,0
9,11,0.96606,0.680221,-0.0568505,0.174422,0
0,12,0.0658194,1.24499,1.4952,-1.57164,0
1,12,0.374854,-0.37018,0.105015,-0.766855,0
2,12,0.0947638,-0.117099,0.597903,-2.24461,0
3,12,0.383734,-0.403592,0.893369,-1.93731,0
4,12,0.445256,0.778394,0.900497,-1.99513,0
5,12,0.823495,-1.82761,1.25908,-1.80172,0
6,12,0.86078,-0.986585,1.71878,-1.67421,0
7,12,0.248944,0.747211,0.545638,-1.73349,0
8,12,0.165165,0.49346,-0.21201,-1.93698,0
9,12,0.0128126,0.324662,0.709708,-2.1925,0
0,13,-1.04974,0.944404,0.366204,2.70633,0
1,13,-0.69085,-0.812427,0.40523,2.90155,0
2,13,0.4019,-0.359056,0.204866,1.52044,0
3,13,-0.648734,0.947367,0.343067,2.03219,0
4,13,-0.724108,0.493377,0.171882,1.91854,0
5,13,-1.18996,-0.0390728,0.492711,1.97503,0
6,13,-0.893018,1.75484,0.441668,2.76864,0
7,13,-0.327269,0.358232,0.561152,2.11297,0
8,13,-0.0747497,1.11136,0.2599,1.70838,0
9,13,-0.745807,-0.101702,0.689912,1.7063,0
0,14,-0.707535,0.0637916,-0.100104,0.179317,0
1,14,-0.776008,0.221666,-0.254933,-0.221752,0
2,14,-1.2398,1.75885,0.011594,-0.115692,0
3,14,-0.904649,-0.131965,-0.0656118,-0.110394,0
4,14,-1.29086,0.372346,-0.185574,-0.196662,0
5,14,-0.717351,-0.647248,0.0281488,-0.438193,0
6,14,-1.55148,1.01136,-0.288069,0.637841,0
7,14,-1.40925,1.06824,-0.294337,-0.170594,0
8,14,-0.729709,0.185511,0.0264603,0.148648,0
9,14,-1.22443,2.15416,0.000652536,-0.0515102,0
0,15,-1.37128,0.113823,-1.61001,-1.83914,0
1,15,-0.978319,-0.376485,-2.1662,0.460115,0
2,15,-1.67812,-1.35212,-1.58626,-0.493873,0
3,15,-1.32302,-1.30838,-1.9089,-0.616443,0
4,15,-0.588248,-1.37958,-2.09036,-1.76739,0
5,15,-0.772624,-0.791643,-1.56267,-2.11562,0
6,15,-1.37088,2.1675,-1.57593,-1.70711,0
7,15,-0.930394,0.721452,-2.03764,-1.33886,0
8,15,-1.33839,1.5386,-2.18989,0.530894,0
9,15,-1.15322,0.68791,-2.24548,-0.101388,0
