rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
0,1,1.12087,-0.742245,0.291306,1.47259,0
1,1,1.41413,-2.02498,0.374713,1.37211,0
2,1,1.18708,-0.945277,0.429914,1.38495,0
3,1,1.53667,-0.689198,0.354806,1.4563,0
4,1,1.21828,-0.645821,0.586582,1.09026,0
5,1,1.03604,-2.73719,0.803714,0.960176,0
6,1,1.27411,0.0684563,0.267176,1.21896,0
7,1,1.26438,-0.247406,0.0759602,0.699684,0
8,1,1.09912,-0.0480991,0.0114395,0.879132,0
9,1,1.12468,-0.913934,0.311616,1.25422,0
0,2,0.5252,-1.05351,-0.485694,-0.329844,0
1,2,1.0029,-0.122335,-0.910547,-0.772908,0
2,2,1.11633,-1.05092,-0.349462,-0.373974,0
3,2,0.613858,-0.0284988,-1.19622,-0.736809,0
4,2,0.824921,-0.683906,-0.449835,-0.397265,0
5,2,0.924338,-0.27325,-0.977888,-0.396663,0
6,2,1.1541,-0.417228,0.80044,-1.25472,0
7,2,0.77917,-0.569918,0.105972,-0.506337,0
8,2,0.654302,-0.920146,-0.479909,0.490483,0
9,2,0.971076,-1.00653,0.07805,-0.208239,0
0,3,0.908912,0.722695,-0.33917,-0.00122692,0
1,3,0.967196,0.803408,-0.340945,0.448995,0
2,3,1.22168,1.01995,-0.271014,-1.77163,0
3,3,1.00437,0.402383,1.21516,-0.540915,0
4,3,0.844951,-0.916563,1.02769,0.0745893,0
5,3,1.0642,0.381738,1.40193,-0.386283,0
6,3,0.964056,1.45787,-2.4456,0.40523,0
7,3,0.832601,0.562236,-0.52058,-0.287301,0
8,3,1.24508,0.925454,-0.331399,-1.01073,0
9,3,1.00723,1.08677,-0.92373,-0.810343,0
0,4,-0.625139,-1.82521,0.664278,0.253299,0
1,4,-0.380134,0.00605201,1.19956,-0.763888,0
2,4,-0.313382,-0.4288,-0.089982,-0.775617,0
3,4,-0.404549,-0.560108,0.688417,-0.2955,0
4,4,-0.281451,-0.34259,0.158883,-0.246572,0
5,4,-0.538071,-1.84348,0.871626,0.0844535,0
6,4,-0.515362,0.116385,0.0817816,-1.25198,0
7,4,-0.22676,0.1018,-0.198332,-0.82205,0
8,4,-0.336532,0.236115,-0.734797,-0.379413,0
9,4,-0.33507,-0.21101,1.21298,-0.624425,0
0,5,-0.682405,-0.512124,-1.45491,0.673588,0
1,5,-0.513029,-0.151846,-1.48718,1.19214,0
2,5,-0.815212,-0.940238,-1.37955,1.15268,0
3,5,-0.522713,-1.03861,-1.08759,1.83598,0
4,5,-0.439943,-0.597964,-1.25416,1.17963,0
5,5,-0.622607,-0.626429,-1.31853,1.35185,0
6,5,-0.792518,-0.606763,-1.85295,0.524308,0
7,5,-0.687766,-0.513717,-1.17013,0.950386,0
8,5,-0.769144,-0.360171,-1.4874,1.34072,0
9,5,-0.555374,-0.449912,-2.21143,0.13645,0
0,6,-0.00261956,0.913701,-1.18092,0.929927,0
1,6,0.197446,0.925286,-1.21898,-0.143976,0
2,6,0.606813,0.936789,-1.61972,0.27783,0
3,6,0.0858588,0.460951,0.69051,-0.974959,0
4,6,0.19424,0.462128,0.647872,-0.145382,0
5,6,0.188706,1.11373,-1.66971,-0.295447,0
6,6,0.0639241,1.42143,-1.48722,0.648946,0
7,6,0.229533,-0.0223907,0.932303,-0.237064,0
8,6,0.041207,1.29186,1.46809,-1.90801,0
9,6,0.155147,0.910576,-1.05372,0.247368,0
0,7,-1.76589,-0.869036,1.98243,1.05713,0
1,7,-1.6164,2.20078,0.0369434,-0.022206,0
