rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
4,8,-1.18746,0.0813037,2.7123,-0.878462,0
5,8,-1.52033,-0.613064,0.254014,-0.802532,0
6,8,-1.40367,-0.338487,0.344967,-0.827137,0
7,8,-1.27598,0.172068,0.0455887,-1.69132,0
8,8,-1.16771,0.182778,0.901463,-1.25587,0
9,8,-1.35627,0.87456,-0.601964,-2.02915,0
0,9,1.34274,1.16751,-0.561693,0.320993,0
1,9,0.983238,-1.3956,0.243673,0.570693,0
2,9,1.02371,-0.93895,0.272954,0.427179,0
3,9,1.053,0.534379,-0.334024,-0.0223083,0
4,9,1.05976,-0.291178,0.271041,0.401854,0
5,9,1.28471,-1.50699,0.636714,0.419233,0
6,9,0.961238,-1.59385,0.620297,0.616743,0
7,9,1.06219,-0.584671,0.355134,0.114264,0
8,9,1.56415,-0.278844,0.329501,-0.0725048,0
9,9,1.21831,-0.253255,-0.0949257,0.157688,0
0,10,1.61111,-0.71022,2.4271,0.430567,0
1,10,1.55061,1.81768,-0.171647,-0.808714,0
2,10,1.50918,0.350507,0.210238,0.118195,0
3,10,1.17137,0.206957,0.872634,0.454005,0
4,10,1.42418,1.38653,1.37997,-0.177995,0
5,10,1.34429,0.461412,0.441295,0.379034,0
6,10,1.07933,-0.264891,0.494779,0.551722,0
7,10,1.42402,1.15454,-0.24077,-0.952188,0
8,10,1.47828,0.331606,1.16263,0.0742287,0
9,10,1.31051,1.93133,-0.874052,-0.242788,0
0,11,0.453238,-0.350663,-0.252026,0.733553,0
1,11,0.457882,0.267303,-0.306274,1.27613,0
2,11,0.78614,0.691745,-0.142761,0.445294,0
3,11,0.260252,1.8885,-0.726021,1.67398,0
4,11,0.683564,0.165896,0.0667467,0.982822,0
5,11,0.700864,0.579068,-0.237452,0.77224,0
6,11,0.999274,0.427459,-0.566573,1.51231,0
7,11,0.538463,0.632112,-0.371849,0.803361,0
8,11,0.376386,1.47091,-0.810984,1.00073,0
9,11,0.625167,0.315439,-0.493698,1.16625,0
0,12,0.200266,0.785649,-1.62377,-2.25717,0
1,12,0.540109,0.40247,-1.9539,-1.4533,0
2,12,0.531716,0.121768,-0.33746,-1.83136,0
3,12,0.239875,0.197054,-2.5448,-1.14316,0
4,12,0.31527,0.289093,-2.40095,-0.986621,0
5,12,0.0288938,-0.232614,0.789391,-1.01867,0
6,12,0.159252,-0.39582,-0.981322,-0.426364,0
7,12,0.394377,-0.610172,-0.485033,-1.50337,0
8,12,0.319147,-1.6639,1.02483,-0.274121,0
9,12,0.195434,0.710565,-2.24851,-1.53008,0
0,13,-0.73844,-0.412543,0.753066,1.80344,0
1,13,-0.742172,-0.884772,0.730344,1.76286,0
2,13,-0.575475,2.03979,0.561227,1.94949,0
3,13,-0.308209,1.1368,0.599929,1.56319,0
4,13,-0.321457,2.12126,0.34599,1.36174,0
5,13,-0.715971,-1.00187,1.16206,1.45964,0
6,13,-0.517488,-1.96117,1.29569,1.75649,0
7,13,-0.811138,0.759268,1.11112,1.57347,0
8,13,-0.869187,-0.398859,1.06273,1.73737,0
9,13,-0.532001,-1.1268,0.764928,1.63167,0
0,14,-0.970845,-0.0408179,0.165993,-0.528287,0
1,14,-0.825778,-0.874808,0.446248,-0.274596,0
2,14,-1.09777,-0.987863,0.52948,-0.00275535,0
3,14,-1.05582,0.283503,-0.363237,-0.638874,0
4,14,-0.944685,0.663076,0.265211,-0.826041,0
5,14,-1.08689,0.00247566,0.480193,-0.591785,0
6,14,-1.15974,-0.645417,1.03685,0.0382095,0
7,14,-0.912981,-0.606218,0.800682,-0.017353,0
8,14,-1.03381,1.66771,-0.508062,-2.26667,0
9,14,-0.986596,-0.983097,1.06911,-0.144108,0
0,15,-1.16232,-1.37041,0.653156,-1.73266,0
1,15,-1.09425,-0.760715,-0.734104,-2.94863,0
2,15,-1.03875,-1.18824,0.920224,-1.72923,0
3,15,-1.04442,-2.21085,-0.0676391,-0.673458,0
4,15,-1.18059,-1.37968,0.323955,-1.52007,0
5,15,-1.01474,-0.838937,0.184913,-3.03601,0
6,15,-1.07144,-1.22735,-1.53468,-1.7712,0
7,15,-0.980267,-1.16084,-0.750975,-1.71341,0
8,15,-1.00948,-1.08868,-1.14506,-1.99947,0
9,15,-1.31832,-1.46126,-0.170141,-1.65621,0
