rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
6,10,1.56003,0.577668,-0.323569,-0.134048,0
7,10,1.36607,0.770466,0.142746,0.194699,0
8,10,1.51959,1.14387,0.796654,-0.441128,0
9,10,1.43875,0.455238,0.224089,0.184874,0
0,11,0.626135,-0.00337305,0.060135,0.588797,0
1,11,0.664985,0.0310187,0.209724,0.835473,0
2,11,0.780154,0.760325,-0.182136,1.16968,0
3,11,0.469194,1.16201,-0.478648,1.01485,0
4,11,0.622207,-0.87038,0.245368,1.07421,0
5,11,0.523249,0.373403,-0.00618991,1.35455,0
6,11,0.623633,0.360012,0.158669,0.816783,0
7,11,0.321649,0.861985,-0.207765,1.16726,0
8,11,0.341371,-0.274179,-0.0242087,1.59411,0
9,11,0.185301,0.249012,0.120637,0.934587,0
0,12,0.050581,-0.395072,-1.26658,-0.764067,0
1,12,0.220144,-0.512516,-1.85092,0.83679,0
2,12,0.16429,-0.11364,-2.39515,-0.970999,0
3,12,0.50014,-0.422854,-1.22602,-0.898106,0
4,12,0.00648925,-0.250477,-0.827717,-1.46563,0
5,12,0.330933,-0.569803,-2.14215,-1.18235,0
6,12,0.576658,-0.164747,-1.13887,-0.43139,0
7,12,0.159453,-0.75171,0.171177,-0.923526,0
8,12,0.351216,-0.286855,-2.45382,-1.00054,0
9,12,0.0654314,-0.547497,1.18044,-0.957798,0
0,13,-0.748972,0.720126,1.08851,1.64899,0
1,13,-0.479625,-1.98896,2.07363,1.53784,0
2,13,-0.578855,1.97692,0.709667,1.40988,0
3,13,-0.516311,2.24351,0.26116,1.40818,0
4,13,-0.744796,1.01392,1.45427,1.3769,0
5,13,-0.544478,-0.330369,1.21148,1.37017,0
6,13,-0.750012,1.30264,0.850412,1.5594,0
7,13,-0.448316,1.44012,0.936389,1.38072,0
8,13,-0.480949,2.12316,0.665154,1.16362,0
9,13,-0.537912,1.02594,1.62839,0.764555,0
0,14,-1.12458,-0.188423,0.765705,-0.550069,0
1,14,-0.94369,-0.0355796,0.694795,-1.1032,0
2,14,-0.975752,0.13115,0.884195,-1.16668,0
3,14,-0.837388,0.0946789,0.786513,-0.933875,0
4,14,-1.23583,0.0986817,-0.0248841,-0.660943,0
5,14,-1.04463,0.384841,0.707869,-1.54997,0
6,14,-1.10477,0.00073457,-0.493318,-0.839092,0
7,14,-1.14279,-0.184782,0.00112954,-0.662176,0
8,14,-0.889031,0.551403,0.23449,-1.29619,0
9,14,-0.8403,0.103218,0.285101,-0.830518,0
0,15,-1.13896,-2.53996,1.77502,-0.787264,0
1,15,-0.91331,-1.45962,-0.588408,-1.51226,0
2,15,-1.0936,-1.81742,0.530423,-1.4606,0
3,15,-1.03529,-1.70525,1.04575,-1.0339,0
4,15,-1.21719,-1.57904,0.381798,-1.57413,0
5,15,-1.22306,-0.992294,0.147546,-2.73739,0
6,15,-1.07492,-1.02876,1.19732,-1.90307,0
7,15,-1.10779,-2.27077,0.862474,-0.594347,0
8,15,-1.11674,-1.23283,-1.0077,-1.49535,0
9,15,-1.08303,-1.5523,0.045719,-1.70032,0
