rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
0,1,1.30698,-0.52391,-0.034186,0.94093,0
1,1,1.34415,-0.0485741,0.0169482,1.19199,0
2,1,1.42833,0.0217093,-0.0169966,0.817208,0
3,1,1.25737,-0.0494221,-0.0471939,1.91836,0
4,1,1.09323,1.62162,0.145503,0.60674,0
5,1,0.903563,-1.05693,0.0586639,1.72082,0
6,1,0.873212,-1.17939,-0.0213959,1.14914,0
7,1,0.999669,0.46459,-0.103838,1.60649,0
8,1,1.12024,-0.575003,0.0626569,1.81474,0
9,1,1.32289,0.78723,-0.00945373,1.22941,0
0,2,0.705446,0.314652,-0.543133,0.198374,0
1,2,0.765644,1.37901,-0.759367,-0.19385,0
2,2,0.509933,-0.0357824,-0.480443,-0.628885,0
3,2,0.840684,-0.00964442,-0.56267,-1.00933,0
4,2,0.864098,0.673054,-0.916354,-1.0916,0
5,2,0.73583,-0.417266,-0.957327,-0.193068,0
6,2,0.917227,-0.390546,-0.675101,-0.846554,0
7,2,0.791157,-0.990683,-0.653509,-0.508443,0
8,2,0.882834,-0.104766,-0.641237,-0.980174,0
9,2,0.578481,1.21591,-0.930326,-0.699137,0
0,3,1.12908,-0.923872,0.855039,0.100937,0
1,3,1.25076,0.610086,0.919887,-0.392572,0
2,3,1.32423,-0.417503,0.571281,-0.833472,0
3,3,1.01831,-1.10785,0.132265,-0.399837,0
4,3,0.938465,0.0297321,0.596033,-0.220362,0
5,3,1.16318,0.629421,0.303389,-0.555256,0
6,3,0.561139,0.818417,0.966071,-0.134354,0
7,3,0.915623,0.736871,0.312323,-0.342165,0
8,3,0.939873,-0.83514,0.755644,-0.207743,0
9,3,0.843604,-0.426742,0.212135,-0.664266,0
0,4,-0.505324,-0.454342,-0.891037,-1.06949,0
1,4,-0.164316,-1.37363,0.11387,-0.797717,0
2,4,-0.150021,-0.385275,0.0242384,-0.842587,0
3,4,-0.238258,1.37289,-0.151322,-0.77842,0
4,4,-0.579201,0.862632,-0.0918579,-0.728956,0
5,4,-0.278167,0.203886,0.498923,-0.872188,0
6,4,-0.620909,-0.124264,-0.36771,-0.851282,0
7,4,-0.0687142,-2.36018,0.662647,-0.747437,0
8,4,-0.25041,0.350973,0.611479,-0.948308,0
9,4,-0.419502,1.26037,0.559724,-1.08,0
0,5,-0.555476,0.585355,-1.32971,0.171751,0
1,5,-0.521399,0.816162,-1.23013,1.13911,0
2,5,-0.548343,0.660237,-1.75378,-0.824716,0
3,5,-0.816281,0.789136,-1.2012,-0.267672,0
4,5,-0.759393,0.0458298,-1.11278,1.27631,0
5,5,-0.0284611,-0.493361,-1.4575,0.726641,0
6,5,-0.533792,0.834715,-1.05209,1.06125,0
7,5,-0.530311,0.34846,-1.14695,0.0112915,0
8,5,-0.427641,0.755489,-1.50177,0.509658,0
9,5,-0.66772,-1.35434,-0.961938,0.858819,0
0,6,0.448663,0.304537,0.236843,-0.375257,0
1,6,0.669372,-0.263817,0.857685,-0.596341,0
2,6,0.304026,1.87952,1.02687,-0.360914,0
3,6,0.512273,-0.257686,1.29633,-0.33026,0
4,6,0.466857,1.95384,0.615695,-0.607292,0
5,6,0.727716,1.93732,1.13903,-0.296979,0
6,6,0.315602,-0.79227,0.651752,-0.357535,0
7,6,0.154744,0.744923,-0.00248239,-0.474981,0
8,6,0.203868,0.834048,0.737709,-0.239308,0
9,6,0.174925,-1.71932,0.374371,-0.712216,0
0,7,-1.91553,-0.902508,0.852593,1.04207,0
1,7,-1.66266,1.33044,1.57697,1.27783,0
2,7,-1.64565,-1.77831,0.924714,0.743283,0
3,7,-1.81613,1.38614,1.0986,1.11164,0
4,7,-1.68854,-0.2119,1.15558,1.22627,0
5,7,-1.59252,-1.06292,0.701096,1.09624,0
6,7,-1.84394,0.623875,0.948623,1.46248,0
7,7,-1.63773,-0.387506,0.765214,1.40276,0
8,7,-1.7369,1.75324,1.35807,1.19219,0
9,7,-1.74724,-0.956026,1.04959,1.41485,0
0,8,-1.1614,-1.14274,2.76505,-1.46861,0
1,8,-1.39968,-0.280009,-0.0430656,-1.19508,0
2,8,-1.21153,-0.432554,0.451358,-1.78933,0
3,8,-1.2572,0.591076,-0.088932,-1.37934,0
4,8,-1.56325,1.40677,2.54413,-1.9829,0
5,8,-1.38849,-0.441807,-0.0104477,-1.19542,0
6,8,-1.32327,-0.957333,0.330552,-2.07787,0
7,8,-1.23098,-0.703774,-0.167784,-1.7153,0
8,8,-1.31259,-1.28894,0.153478,-1.70773,0
9,8,-1.2218,0.207724,0.265731,-1.28265,0
0,9,1.46935,0.259534,0.0954182,-0.17251,0
1,9,1.11391,0.786448,0.139802,0.0912201,0
2,9,1.27568,-1.07513,0.0198025,-0.0667163,0
3,9,1.21761,0.0757575,-0.030651,-0.637021,0
4,9,1.3528,0.316859,0.258887,0.135384,0
5,9,1.49138,-0.177654,0.456305,0.0532728,0
6,9,1.19922,0.705824,-0.156073,-0.0489964,0
7,9,1.17526,0.945095,0.197382,-0.142567,0
8,9,1.6642,-2.38567,0.471962,-0.293423,0
9,9,1.32539,-0.70138,-0.0834719,-0.288516,0
0,10,1.73974,-1.32256,1.35835,-0.204677,0
1,10,1.48997,0.707228,0.675044,-0.0487636,0
2,10,1.6038,0.114751,0.516842,0.356985,0
3,10,1.16751,-0.375957,-0.155979,0.345407,0
4,10,1.56783,1.773,0.726204,-0.0122588,0
5,10,1.33196,-0.737539,1.00005,-0.0759639,0
6,10,1.04541,-0.0425329,0.442551,0.25485,0
7,10,1.26081,-0.113135,0.460935,-0.0397176,0
8,10,1.62147,0.953415,2.04071,0.103138,0
9,10,1.75058,-1.4895,1.63752,-0.187085,0
0,11,0.466882,0.657377,0.0292097,0.959337,0
1,11,0.530151,-1.57844,-0.123119,1.02428,0
2,11,0.496638,0.308431,-0.0266926,0.547729,0
3,11,0.529466,2.02611,-0.0459921,0.874167,0
4,11,0.298018,-2.01829,-0.0301343,1.73031,0
5,11,0.729282,-0.00163838,-0.0195687,0.761947,0
6,11,0.938408,-1.30548,-0.242958,0.825303,0
7,11,0.244664,-0.249483,-0.0478279,0.716384,0
8,11,0.457481,0.359709,-0.318953,1.3809,0
9,11,0.628228,0.236507,-0.137334,0.77266,0
0,12,0.280703,0.656563,-0.978506,-1.78522,0
1,12,0.320435,-1.48123,-1.31561,-1.12002,0
2,12,0.485528,-0.96066,0.156929,-1.39916,0
3,12,0.0669196,0.329219,-1.12656,-0.649941,0
4,12,0.216443,0.162678,-1.38529,-1.24427,0
5,12,0.0689184,0.278378,0.911522,-2.09245,0
6,12,0.174288,-0.109754,-0.933372,-0.668926,0
7,12,0.421477,-0.244134,-1.15921,-1.50828,0
8,12,0.160729,-3.37623,-1.15857,0.49302,0
9,12,0.120949,0.20203,-1.31392,-1.55919,0
0,13,-0.80622,-0.0947481,0.440042,1.85565,0
1,13,-0.840725,-0.202512,0.603686,1.78585,0
2,13,-0.834665,0.694636,0.619948,1.90257,0
3,13,-0.39081,0.681704,0.490073,1.63482,0
4,13,-0.12107,1.842,0.399087,1.53976,0
5,13,-0.708731,-0.125275,0.607459,1.21785,0
6,13,-0.529135,-0.904529,0.59382,1.79829,0
7,13,-0.575309,-0.257909,0.470035,1.20784,0
