rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
4,13,-0.998186,-1.85832,1.46516,2.37556,0
5,13,-0.492023,-0.745491,1.29324,1.72692,0
6,13,-0.413609,1.49228,0.612399,1.29004,0
7,13,-0.433708,2.58677,-0.281734,1.29557,0
8,13,-0.768354,1.72624,1.11806,1.992,0
9,13,-0.245815,-0.0548763,1.28227,1.60334,0
0,14,-1.05036,-0.192862,0.739898,-0.220029,0
1,14,-1.12091,0.102024,0.343129,-0.650873,0
2,14,-1.29789,-0.0363029,0.34446,-0.102198,0
3,14,-1.04513,-0.745287,0.858521,0.328372,0
4,14,-1.02662,0.570999,-0.867907,-0.914652,0
5,14,-0.959819,-0.706014,1.92832,-0.216684,0
6,14,-0.973065,0.014072,-0.273082,-0.608854,0
7,14,-1.31967,-0.167514,0.39173,-0.178758,0
8,14,-1.06601,0.0615874,3.58846,-0.690884,0
9,14,-1.03926,-0.332474,-0.106239,-0.244882,0
0,15,-1.1088,-1.07942,-1.48974,-1.71892,0
1,15,-1.09672,-1.91586,0.0820389,-1.12807,0
2,15,-1.17677,-1.39767,-0.654055,-1.24171,0
3,15,-1.27461,-1.67781,-0.434364,-0.977942,0
4,15,-1.15758,-1.70592,-0.79286,-0.680803,0
5,15,-1.26109,-1.19142,-0.55169,-1.5777,0
6,15,-1.15273,-1.67795,-0.79858,-0.685453,0
7,15,-1.23703,-2.40952,0.180233,-0.642974,0
8,15,-1.1054,-1.27907,-0.96928,-1.32443,0
9,15,-1.10145,-1.6451,-0.34333,-1.34895,0
