rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
0,1,1.42347,-1.33099,0.372983,0.865549,0
1,1,1.68266,-0.2951,0.0898602,1.18022,0
2,1,1.31109,-0.524142,0.211914,1.51248,0
3,1,1.36806,-1.04135,0.387631,0.902472,0
4,1,1.57273,-0.230844,0.0648706,0.919851,0
5,1,1.31349,-0.791758,0.322909,1.16458,0
6,1,1.09011,-0.868954,0.240484,1.47904,0
7,1,1.87253,0.282427,0.10989,0.692759,0
8,1,1.1348,-0.690515,0.142784,1.44026,0
9,1,1.21024,-1.80394,0.196309,1.383,0
0,2,0.805801,-0.297269,-1.46076,-0.0573074,0
1,2,0.7064,-0.80957,-0.636536,0.30877,0
2,2,0.68286,-0.107152,-1.31625,0.249878,0
3,2,0.625309,0.121991,-1.2821,-0.10781,0
4,2,1.11384,-0.14745,0.619641,-2.05032,0
5,2,0.811552,-0.404309,-0.294852,-0.581478,0
6,2,0.916359,0.0812638,-1.51595,0.702495,0
7,2,0.950424,-1.27615,0.124795,-0.137926,0
8,2,0.649608,-0.860065,-0.880746,-0.326137,0
9,2,0.702143,-0.288153,-0.470527,0.0535907,0
0,3,1.01632,1.49961,-1.22076,-1.45447,0
1,3,0.855949,0.83334,0.067638,-0.0907651,0
2,3,0.853153,1.20832,0.18736,-1.29676,0
3,3,1.26475,-0.113059,1.25744,-0.0537466,0
4,3,0.880963,0.35119,-0.0416102,-0.30503,0
5,3,1.42719,-1.55716,1.42407,0.167496,0
6,3,1.02574,1.28445,-0.887797,0.333522,0
7,3,1.2042,1.10236,-0.682119,-0.386003,0
8,3,0.944586,0.79134,-0.294447,-0.197738,0
9,3,1.13708,-0.0566446,0.429931,0.135289,0
0,4,-0.243156,-0.56606,-0.0598654,-0.37182,0
1,4,-0.432442,0.151475,-0.694957,-0.313325,0
2,4,-0.298326,0.701879,-1.41061,-0.994975,0
3,4,-0.41649,-0.00631893,0.480628,-1.06486,0
4,4,-0.279659,-0.219992,1.00738,-0.414611,0
5,4,-0.247975,-0.634771,-0.0995954,-0.35766,0
6,4,-0.112507,-0.448469,0.303069,-0.55326,0
7,4,-0.386682,0.545131,-0.692673,-0.958133,0
8,4,-0.619828,-1.92171,0.525512,0.248431,0
9,4,-0.3214,0.419336,0.0115837,-0.291962,0
0,5,-0.596567,-0.327764,-1.35494,1.31292,0
1,5,-0.763871,-0.672471,-1.20344,0.790402,0
2,5,-0.760454,-0.555535,-1.48502,0.786721,0
3,5,-0.754159,-0.656513,-0.991158,0.0735745,0
4,5,-0.647367,-1.47854,-0.355456,-0.643563,0
5,5,-0.631679,-0.677962,-1.40601,0.184078,0
6,5,-0.740118,-0.669366,-1.23527,0.87211,0
