rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
0,1,1.28736,-0.647034,0.0377824,1.58092,0
1,1,1.24531,-0.41414,-0.049458,1.45799,0
2,1,1.54807,-0.0694735,-0.150855,1.25144,0
3,1,1.0346,-0.285145,-0.0423303,0.846819,0
4,1,1.65069,-0.13083,-0.0663492,0.752078,0
5,1,1.6715,1.33178,-0.154612,1.3632,0
6,1,1.03057,-1.60002,0.101228,1.63687,0
7,1,1.16956,0.259884,0.0808134,0.919139,0
8,1,1.63775,0.406103,-0.208127,0.868477,0
9,1,1.48079,0.750429,0.0359671,0.858174,0
0,2,1.03079,0.173065,-0.44819,-0.77254,0
1,2,0.607261,1.9144,-0.723786,-1.07358,0
2,2,0.897064,-0.714438,-0.510968,-0.304632,0
3,2,0.609321,-1.07148,-0.60861,-0.37797,0
4,2,0.927323,-0.742216,-1.06958,-0.184158,0
5,2,0.943813,1.50876,-0.923477,-0.299941,0
6,2,0.843827,2.32168,-0.723034,0.0209328,0
7,2,0.799117,0.114466,-0.893035,-0.617443,0
8,2,0.799558,0.621465,-0.164525,-1.5582,0
9,2,1.1344,-0.230702,-0.043045,-0.89332,0
0,3,0.971571,0.0509038,0.437725,-0.321405,0
1,3,0.663172,-0.0437318,0.0820608,-0.506939,0
2,3,1.11948,1.48117,0.748329,-0.570593,0
3,3,0.926852,-1.73897,2.02198,-0.271977,0
4,3,0.957926,1.25647,0.503502,-0.623216,0
5,3,0.872358,0.971693,0.187826,-0.433464,0
6,3,1.13331,0.3751,0.297099,-0.353032,0
7,3,1.10812,0.770509,0.934021,-0.258991,0
8,3,0.828352,-1.04702,0.585783,-0.418408,0
9,3,1.45974,-0.404191,0.448025,-0.251069,0
0,4,-0.133332,-0.35593,0.353279,-0.974195,0
1,4,-0.214829,1.17939,0.412604,-1.22137,0
2,4,-0.474041,1.01467,-0.3426,-0.691299,0
3,4,-0.167392,0.31637,1.51391,-1.18623,0
4,4,-0.272858,-1.06955,-0.21012,-0.351156,0
5,4,-0.42193,0.0311929,-0.129531,-0.227128,0
6,4,-0.364529,1.86235,-0.666336,-1.13341,0
7,4,-0.471243,0.20677,1.26937,-0.916854,0
8,4,-0.365468,1.00143,-0.0344663,-0.655007,0
9,4,-0.32164,-0.84159,0.40754,-0.745421,0
0,5,-0.269163,0.864636,-1.49639,0.187098,0
1,5,-0.613549,-1.2818,-1.10673,0.60943,0
2,5,-0.558803,0.0450325,-1.21645,0.917742,0
3,5,-0.749491,-0.193013,-0.923334,0.719195,0
4,5,-0.747937,-1.09197,-0.979032,1.13653,0
5,5,-0.50337,-1.10927,-1.17592,1.50697,0
6,5,-0.926329,-0.281615,-1.20031,1.99597,0
7,5,-0.666809,0.310048,-0.777637,-0.316778,0
8,5,-0.594433,1.1951,-1.0345,2.39312,0
9,5,-0.3839,1.12185,-1.48882,-0.120234,0
0,6,0.43911,0.807738,0.869292,-0.450955,0
1,6,0.18322,-1.97574,0.691815,-0.636572,0
2,6,0.508716,0.662903,0.902071,-0.827862,0
3,6,0.225292,-1.44466,0.438198,-0.448916,0
4,6,0.362628,-0.811755,2.34907,-0.552912,0
5,6,0.184738,-1.37097,0.201223,-0.332619,0
6,6,0.422653,0.938922,1.53309,-0.570023,0
7,6,0.373032,-0.438488,1.34887,-0.608503,0
8,6,0.150799,-0.507702,1.27136,-0.491791,0
9,6,-0.0188908,-0.912921,0.395866,-1.15182,0
0,7,-1.83711,-0.200239,1.7857,1.13552,0
1,7,-1.68981,-1.27152,1.19276,1.30858,0
2,7,-1.83916,0.178914,1.07955,1.2407,0
3,7,-1.90502,-0.314531,1.15378,1.02593,0
4,7,-1.79042,1.44385,1.34801,1.11223,0
5,7,-1.55011,0.542292,1.24686,1.05369,0
6,7,-1.69727,-0.435149,1.12821,1.14619,0
7,7,-1.81312,0.420778,1.37393,0.931295,0
8,7,-1.69075,-0.951342,1.38806,0.868346,0
9,7,-1.71373,-0.569322,1.5783,0.951972,0
0,8,-1.31003,-1.3189,0.1145,-1.71024,0
1,8,-1.38374,1.57856,-0.508757,-1.69762,0
2,8,-1.11491,1.19158,0.562566,-0.997762,0
3,8,-1.21623,-0.250152,1.30398,-1.89522,0
4,8,-1.4168,-0.39465,-0.136047,-1.28924,0
5,8,-1.31776,2.6268,-0.605798,-1.54658,0
6,8,-1.3586,-1.28169,0.968055,-1.88733,0
7,8,-1.05769,0.46961,0.410704,-1.32446,0
8,8,-1.25631,-0.0336742,1.1846,-1.123,0
9,8,-1.1369,-0.199841,1.11145,-1.69457,0
0,9,1.29225,-2.05401,0.0755612,0.0893255,0
1,9,1.24505,-1.28187,-0.139241,0.381481,0
2,9,1.24793,-0.00667045,0.302211,0.19124,0
3,9,1.3132,-1.37402,0.351345,0.0850262,0
4,9,1.35417,0.628325,0.084798,-0.140817,0
5,9,1.40633,0.805963,0.0932551,0.0908638,0
6,9,1.16792,0.540328,-0.0153929,0.256252,0
7,9,1.40324,0.472564,0.776371,-0.688007,0
8,9,0.810254,-0.223147,0.0300651,0.150632,0
9,9,1.04089,-1.48679,0.102522,-0.321838,0
0,10,1.33495,0.972569,0.888381,0.0633231,0
1,10,1.77099,-0.329046,1.39172,-0.258024,0
2,10,1.58592,0.848783,0.640015,-0.125832,0
3,10,1.38935,0.186208,0.568366,0.283796,0
4,10,1.04805,1.09984,0.354885,0.0850096,0
5,10,1.3567,0.724679,1.12248,0.0924038,0
6,10,1.18989,-0.118672,2.16091,-0.103425,0
7,10,1.62286,-0.401152,1.31754,-0.104444,0
8,10,1.26224,-0.332256,0.330814,0.00593843,0
9,10,1.22616,0.697726,0.564617,-0.270986,0
0,11,0.291106,1.26942,-0.096229,0.937834,0
1,11,0.785151,-0.60759,-0.0606403,0.731386,0
2,11,0.468934,0.490692,-0.0501557,0.686769,0
3,11,0.584731,2.35883,-0.223242,0.733399,0
4,11,0.684107,-1.07153,0.165558,0.438652,0
5,11,0.471802,0.355834,-0.593734,0.13956,0
6,11,0.727918,0.169333,-0.239319,0.918906,0
7,11,0.265998,0.228504,-0.0322853,0.938603,0
8,11,0.31586,-0.68896,-0.177687,1.60407,0
9,11,0.463483,0.0935698,0.044462,1.17829,0
0,12,0.161438,-3.3371,-1.39688,-0.0425472,0
1,12,0.127406,0.486489,-1.19936,-1.44867,0
2,12,0.371543,0.0385997,-0.758456,-1.2256,0
3,12,0.12193,1.81455,-1.2451,-0.948309,0
4,12,0.364406,0.424192,-0.71405,-1.29536,0
5,12,0.238825,1.70257,-1.26471,-1.37685,0
6,12,0.0187043,0.701219,-0.446588,-1.82914,0
7,12,0.0312408,0.678258,-1.1802,-1.19532,0
8,12,0.157918,1.41189,-1.23506,0.532886,0
9,12,0.161919,0.460734,-0.864629,-1.7311,0
0,13,-0.92987,0.35384,0.786706,1.64639,0
1,13,-0.747916,-0.522623,0.473597,1.54356,0
2,13,-0.53806,-0.67816,0.544877,1.55792,0
3,13,-0.328559,0.103155,0.659094,1.72351,0
4,13,-0.671083,1.63128,0.815206,1.75469,0
5,13,-0.5878,0.373495,0.688797,1.32363,0
6,13,-0.503547,0.849123,0.529156,1.66497,0
7,13,-0.666084,-0.321718,0.822188,1.53173,0
8,13,-0.56642,0.403964,0.430603,1.81038,0
9,13,-0.819322,-0.156708,0.709787,1.35746,0
0,14,-1.06932,0.580813,0.1635,-0.58601,0
1,14,-0.963721,-0.427466,0.587846,-0.429396,0
2,14,-1.01614,-1.51316,-0.0995174,-0.613461,0
3,14,-1.02952,-0.708719,1.18147,-0.704399,0
4,14,-1.05719,0.340367,3.36985,-0.609966,0
