rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
1,1,81.417,58.0478,0.0477566,0.0477566,0,All,#4682B4,0
2,1,81.417,57.4002,0.270614,0.270614,0,All,#4682B4,0
3,1,81.417,55.3035,1.01745,1.01745,0,All,#4682B4,0
4,1,81.417,58.6786,-0.165841,-0.165841,0,All,#4682B4,0
5,1,81.417,58.7997,-0.20646,-0.20646,0,All,#4682B4,0
6,1,81.417,54.42,1.3442,1.3442,0,All,#4682B4,0
7,1,81.417,59.2414,-0.353638,-0.353638,0,All,#4682B4,0
8,1,81.417,53.7035,1.61466,1.61466,0,All,#4682B4,0
9,1,81.417,56.0357,0.752128,0.752128,0,All,#4682B4,0
10,1,81.417,53.5482,1.67392,1.67392,0,All,#4682B4,0
1,1,81.833,27.8241,0.36867,0.36867,0,All,#4682B4,0
2,1,81.833,29.3827,-0.421577,-0.421577,0,All,#4682B4,0
3,1,81.833,28.3092,0.119089,0.119089,0,All,#4682B4,0
4,1,81.833,29.196,-0.328671,-0.328671,0,All,#4682B4,0
5,1,81.833,32.0139,-1.68028,-1.68028,0,All,#4682B4,0
6,1,81.833,27.9796,0.288339,0.288339,0,All,#4682B4,0
7,1,81.833,28.106,0.22328,0.22328,0,All,#4682B4,0
8,1,81.833,29.1271,-0.294276,-0.294276,0,All,#4682B4,0
9,1,81.833,26.5022,1.0654,1.0654,0,All,#4682B4,0
10,1,81.833,31.0625,-1.23591,-1.23591,0,All,#4682B4,0
1,1,82.833,16.7942,-0.781939,-0.781939,0,All,#4682B4,0
2,1,82.833,15.4961,-0.0185362,-0.0185362,0,All,#4682B4,0
3,1,82.833,15.6471,-0.108453,-0.108453,0,All,#4682B4,0
4,1,82.833,14.814,0.390874,0.390874,0,All,#4682B4,0
5,1,82.833,19.014,-2.03644,-2.03644,0,All,#4682B4,0
6,1,82.833,18.1829,-1.57446,-1.57446,0,All,#4682B4,0
7,1,82.833,19.1486,-2.11041,-2.11041,0,All,#4682B4,0
8,1,82.833,14.8768,0.352988,0.352988,0,All,#4682B4,0
9,1,82.833,14.5809,0.532075,0.532075,0,All,#4682B4,0
10,1,82.833,15.1995,0.158783,0.158783,0,All,#4682B4,0
1,1,84.333,11.0326,-0.2072,-0.2072,0,All,#4682B4,0
