rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
0,1,1.08357,-0.483622,0.796415,-0.88173,0
1,1,1.42728,-1.84918,1.09037,-2.93437,0
2,1,1.13356,0.316443,0.981297,-0.655345,0
3,1,1.30439,-1.17429,1.07812,-1.42305,0
4,1,1.13858,-0.13496,0.696883,-1.86778,0
5,1,1.46771,-1.31492,1.03012,-0.321012,0
6,1,1.20074,-0.993992,1.23791,0.306684,0
7,1,1.436,-0.422645,0.91743,-0.0600728,0
8,1,1.63473,0.196702,0.878706,0.669281,0
9,1,0.454403,1.2234,-0.582051,-1.06418,0
0,2,0.365111,-1.23454,-1.38375,-0.88012,0
1,2,0.986464,0.514347,-0.902628,-0.422815,0
2,2,1.24174,0.187585,0.145587,-0.509484,0
3,2,1.1657,0.880654,-0.734754,-0.190253,0
4,2,0.523807,-0.311589,-0.553161,1.82695,0
5,2,0.362303,-0.0658575,-1.42995,0.100699,0
6,2,0.699897,-0.616806,-1.08379,0.904787,0
7,2,0.496135,-0.343328,-0.788989,0.892289,0
8,2,0.8797,-0.115861,-0.219402,-0.296558,0
9,2,0.498752,-0.448897,-1.2902,-1.58811,0
0,3,0.945819,0.958025,-0.152572,0.400497,0
1,3,0.978966,0.824747,-0.209845,-0.408194,0
2,3,1.2024,1.49841,-0.314834,0.33699,0
3,3,0.605046,0.937053,-1.22106,0.573462,0
4,3,1.30743,2.26556,-0.974107,0.72866,0
5,3,1.61807,2.61999,-0.318829,-0.241293,0
6,3,0.403453,-0.835499,-0.194967,0.508085,0
7,3,0.523791,1.17104,-1.87184,1.77602,0
8,3,1.26984,1.94466,0.12378,0.130411,0
9,3,0.818931,0.384802,-0.384825,-1.35073,0
0,4,-0.155333,-0.0967171,-0.455183,0.503645,0
1,4,-0.36609,-0.538502,-0.306648,0.595907,0
2,4,-0.268081,0.552914,-1.30917,-0.35384,0
3,4,-0.0432178,1.08219,-1.35727,1.39326,0
4,4,-0.434249,0.201999,-0.748393,-1.74721,0
5,4,0.00502927,0.875072,-1.21241,-0.525473,0
6,4,0.00538099,1.10342,-2.32119,1.93169,0
7,4,-0.04244,-0.075023,-0.432574,-0.482067,0
8,4,-0.152042,0.0228156,-0.409144,-0.62084,0
9,4,-0.10515,0.42783,-1.18037,-0.0204112,0
0,5,-0.179274,-1.02574,0.490489,-0.547961,0
1,5,-0.814158,-0.500795,0.218315,-1.51482,0
2,5,-0.444461,-1.31031,0.358084,0.244771,0
3,5,-0.711135,-1.05652,0.348977,2.19246,0
4,5,-0.7448,-0.706149,0.292145,-0.0862127,0
5,5,-1.06369,-0.830949,0.133579,0.424688,0
6,5,-0.517657,0.170001,0.449692,-0.652427,0
7,5,-0.56469,-0.737631,0.433174,0.664235,0
8,5,-0.517135,-0.870639,0.313253,-0.712682,0
9,5,-0.7279,-1.50797,0.419354,0.323777,0
0,6,0.199426,0.504381,0.525414,0.21035,0
1,6,0.2301,0.813626,0.228124,-0.842224,0
2,6,0.34785,1.68395,0.458389,0.60745,0
3,6,0.511798,1.24832,0.259229,0.36017,0
4,6,0.165231,1.14524,0.703819,1.61482,0
5,6,0.389488,-0.00954462,0.501891,-0.435056,0
6,6,0.0724184,1.84838,-0.621648,-0.135288,0
7,6,0.366987,1.624,0.213124,-0.353871,0
8,6,0.442244,0.513024,0.523962,0.092475,0
9,6,0.262266,0.0527936,0.431033,0.0780005,0
0,7,-1.46492,0.128243,1.80398,0.0310414,0
1,7,-2.17269,2.14298,2.33359,-0.174188,0
2,7,-1.50782,-0.245908,1.43175,-1.5903,0
3,7,-1.82487,-1.63111,1.8757,-0.0743321,0
4,7,-1.48421,-1.93564,2.04881,-0.581208,0
5,7,-2.12964,0.0666814,2.17989,0.216011,0
6,7,-1.7961,0.65114,1.41536,-1.04641,0
7,7,-1.22136,-0.304378,1.93838,-0.426589,0
8,7,-1.91147,0.113523,1.56289,0.299146,0
9,7,-2.21423,0.211071,2.00574,-0.86419,0
0,8,-1.44357,-0.71098,-1.05234,0.0840786,0
1,8,-1.24196,-0.551101,-0.299182,0.156463,0
2,8,-1.20253,-0.418275,-1.29002,-1.80564,0
3,8,-1.34182,-0.592968,-1.11932,0.217951,0
4,8,-1.14119,-0.871998,-1.38355,0.555277,0
5,8,-1.61166,-1.43236,-2.02432,-1.7439,0
6,8,-1.41899,-1.40888,-1.03471,0.73116,0
7,8,-1.09383,-0.429513,-1.54606,-0.0277391,0
8,8,-1.38797,-0.00682983,-2.1532,1.16567,0
9,8,-1.22217,-0.395558,-1.26409,1.55516,0
0,9,1.47892,1.31836,-1.89318,-1.26586,0
1,9,1.10071,0.898328,-1.68297,-0.0482817,0
2,9,1.49431,0.995375,-0.146851,0.521755,0
3,9,0.625819,-0.452247,-1.28357,-0.151534,0
4,9,1.09402,0.598842,-0.42232,1.24018,0
5,9,1.5287,1.6021,-0.508283,-0.144406,0
6,9,0.987529,-0.0623914,-0.547766,-1.33962,0
7,9,1.11814,0.697507,-1.2582,-0.725451,0
8,9,1.38901,0.71278,-0.993774,-0.765382,0
9,9,1.32579,-0.0551944,-1.1978,-0.524154,0
0,10,1.11976,0.861368,0.141577,0.763542,0
1,10,1.50298,1.3705,0.210117,0.730507,0
2,10,1.21755,-0.29341,0.106863,0.174072,0
3,10,1.1445,2.53937,-0.338475,0.119738,0
4,10,1.59781,0.795728,0.12935,0.997378,0
5,10,1.31989,1.72768,0.176234,-0.417017,0
6,10,1.09644,0.698425,0.11826,-1.81569,0
7,10,0.871639,0.508478,-0.0243432,0.958888,0
8,10,1.34894,1.49892,0.232768,0.0651649,0
9,10,1.2028,1.22545,-0.113291,-2.42156,0
0,11,0.436241,0.900766,0.848223,0.704909,0
1,11,0.410477,-0.255787,0.864762,-0.801349,0
2,11,0.596249,-0.578229,0.846041,1.34079,0
3,11,0.494016,-0.094375,0.717304,-2.59388,0
4,11,0.622477,0.799459,0.889097,0.0559751,0
5,11,1.02505,0.779192,0.891798,0.550525,0
6,11,0.519627,0.0747691,1.02706,1.09694,0
7,11,0.880087,1.09564,1.14012,-0.999302,0
8,11,0.208868,-0.665053,0.848987,-1.19735,0
9,11,0.789015,-0.242233,0.860554,-0.142642,0
0,12,0.294216,-0.645015,-0.125922,1.70744,0
1,12,0.371299,0.476224,-0.276148,0.0606463,0
2,12,-0.708357,-1.11123,-0.852341,-1.17678,0
3,12,0.33139,-0.598983,-0.225684,0.170279,0
4,12,0.360884,-0.20753,-0.260636,-0.00510709,0
5,12,0.498435,-0.455779,-0.109427,1.1766,0
6,12,0.751753,0.712619,-0.107995,-0.389613,0
7,12,-0.057096,-1.02402,-0.152738,0.512166,0
8,12,0.464784,-0.495781,0.0431328,-1.07824,0
9,12,0.0250367,-1.17064,-0.258569,0.481464,0
0,13,-0.702854,0.655751,1.24599,0.00931793,0
1,13,-0.721667,0.152147,1.65517,-0.194065,0
2,13,-1.26573,0.402898,1.25336,-0.0542318,0
3,13,-0.434133,0.722347,1.27305,2.13628,0
4,13,-0.428667,2.01823,1.64379,0.10062,0
5,13,-0.603116,0.626556,1.26862,-1.39292,0
6,13,-0.666256,-0.0294719,1.5346,-0.372517,0
7,13,-0.48207,-0.705182,1.98705,-0.792914,0
8,13,-0.667637,0.717461,1.38445,-0.799863,0
9,13,-0.553827,0.151672,1.51664,0.483531,0
0,14,-1.02045,-0.149976,-0.923043,0.613541,0
1,14,-0.863436,0.550821,-0.0247429,-0.250919,0
2,14,-1.131,0.0756164,-0.702971,1.46323,0
3,14,-1.10704,0.813738,-1.73114,0.902613,0
4,14,-0.813175,0.314677,0.103938,0.496324,0
5,14,-1.24132,0.155641,-1.56062,-0.595996,0
6,14,-0.82004,-0.164091,-0.330474,-0.36094,0
7,14,-1.21925,-0.9502,-0.525683,0.600505,0
8,14,-1.38009,0.127191,-1.44778,0.815282,0
9,14,-0.812844,1.39853,-0.276003,-0.57093,0
0,15,-0.856184,-1.41279,-1.8585,0.582393,0
1,15,-1.04286,-2.20258,-0.441816,-0.684583,0
2,15,-0.751704,-1.37017,-0.296998,0.552081,0
3,15,-0.623013,-0.163299,-0.76305,0.550635,0
4,15,-0.960363,-1.45259,-1.58041,-0.524106,0
5,15,-0.839415,-1.16929,-0.888008,0.657936,0
6,15,-0.899976,-0.591772,-1.21614,0.585693,0
7,15,-0.84318,-1.2474,-0.66496,-0.111289,0
8,15,-1.42925,-1.6664,-0.655089,0.675817,0
9,15,-1.04912,-2.13566,-0.996347,0.226015,0
