rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
0,1,1.34728,0.964135,-0.108474,1.33718,0
1,1,1.55332,-0.394225,-0.0646632,1.33181,0
2,1,1.3934,0.0404282,-0.123346,1.3505,0
3,1,1.16431,-0.411313,-0.242945,0.909469,0
4,1,1.73684,-0.215271,-0.161049,0.506787,0
5,1,1.36561,0.363534,-0.224819,1.1949,0
6,1,1.17995,0.351449,-0.0611555,1.4802,0
7,1,0.917116,-1.26181,0.136823,1.29931,0
8,1,1.68295,0.390883,-0.164783,0.692807,0
9,1,1.24146,-0.332858,0.0384512,0.856023,0
0,2,0.908513,-0.0546484,-0.634838,-0.982972,0
1,2,0.562468,1.19869,-0.943275,-0.688049,0
2,2,0.921901,-1.85477,-0.85216,0.422286,0
3,2,0.904591,-1.14966,-0.711798,-0.818985,0
4,2,0.636763,0.191753,-0.812817,0.338724,0
5,2,1.10589,1.22238,-0.404428,-1.28468,0
6,2,0.762086,1.77225,-0.556857,-0.189619,0
7,2,0.814108,-0.628248,-0.826118,-0.547852,0
8,2,0.79299,0.502475,-0.176357,-1.55906,0
9,2,0.88707,0.579853,-0.563981,-0.351909,0
0,3,0.985614,0.071669,0.104173,-0.221491,0
1,3,1.0952,-0.783049,-0.0122255,-0.875227,0
2,3,1.16613,1.83651,0.819252,-0.590955,0
3,3,0.995261,-1.75234,1.69486,-0.0805703,0
4,3,1.03397,1.26204,0.206828,-0.22611,0
5,3,0.885442,1.26896,0.17378,-0.531306,0
6,3,0.719009,1.11881,0.921443,-0.302427,0
7,3,1.1743,0.269175,0.83498,-0.399311,0
8,3,0.922581,-0.12785,0.884912,-0.382745,0
9,3,1.51046,0.155229,2.4472,-0.261882,0
0,4,-0.165328,-0.464766,-0.142724,-0.782653,0
1,4,-0.396833,1.70484,-0.361966,-0.864334,0
2,4,-0.410809,1.00461,-0.402228,-0.877597,0
3,4,-0.197977,0.516632,1.23762,-1.12348,0
4,4,-0.27507,-1.13084,-0.206559,-0.350223,0
5,4,-0.370643,0.558466,-0.227397,-0.53812,0
6,4,-0.377374,0.933581,-0.723432,-0.959011,0
7,4,-0.208291,0.0804603,0.781438,-1.04345,0
8,4,-0.0931138,-0.529467,-0.179441,-1.01165,0
9,4,-0.333355,-0.775197,-0.18628,-0.63397,0
0,5,-0.597611,0.654795,-1.30168,0.950356,0
1,5,-0.665673,-2.70907,-1.02716,0.513103,0
