rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
0,1,1.30277,-0.0857309,0.131329,1.43755,0
1,1,1.33317,-0.407247,0.288291,1.47192,0
2,1,1.09579,-0.0201597,0.27337,1.44056,0
3,1,1.07535,-1.31696,0.259818,1.3771,0
4,1,0.976711,-0.115742,0.444243,0.817029,0
5,1,0.805883,-1.2603,0.558755,1.46981,0
6,1,1.0814,-0.655724,0.552674,1.04021,0
7,1,1.26401,-0.427452,0.532416,1.23681,0
8,1,1.35797,-0.101846,-0.147019,1.11553,0
9,1,1.40418,-0.199501,0.2549,1.21169,0
0,2,0.741167,-0.671812,0.0799092,-0.404859,0
1,2,0.574941,-0.804058,-0.409547,0.242815,0
2,2,0.763948,-0.254582,-0.708765,-0.329373,0
3,2,0.929804,-0.277454,-0.428713,-0.715959,0
4,2,0.97346,-0.64161,-0.346315,-0.395573,0
5,2,0.949662,-0.710886,-0.465261,-0.0715549,0
6,2,1.13014,0.0751496,-1.60969,-0.611791,0
7,2,0.75232,-0.793607,-0.228122,-0.462808,0
8,2,0.910625,0.151198,-1.01913,-0.761454,0
9,2,0.645961,-0.18042,-1.53351,-0.482493,0
0,3,1.20553,0.104541,0.734399,-0.144608,0
1,3,1.29404,0.331126,0.697283,-0.444016,0
2,3,1.08865,0.678091,-0.753182,-0.795447,0
3,3,0.774196,-1.22598,1.05515,0.39279,0
4,3,1.03316,0.943799,-0.509883,-0.188274,0
5,3,1.15584,1.55446,-1.99353,0.435636,0
6,3,0.474291,0.864408,0.661705,-0.808434,0
7,3,0.795407,-0.13609,1.01922,0.012998,0
8,3,1.02261,-0.144925,0.652907,-0.160225,0
9,3,1.11464,1.28511,-3.03854,-1.29053,0
0,4,-0.386582,-1.03297,0.60102,-0.283418,0
1,4,-0.379101,-1.27308,0.290081,-0.125421,0
2,4,-0.126849,-0.141492,-0.38793,-0.422695,0
3,4,-0.339233,0.04512,-0.230969,-0.871734,0
4,4,-0.641582,-0.0538385,-0.179533,-0.393581,0
5,4,-0.264904,-0.17424,0.715666,-0.672932,0
6,4,-0.424091,-0.519125,0.157745,-0.555508,0
7,4,-0.605563,-1.12339,0.343143,-0.111388,0
8,4,-0.235111,-0.0804496,-0.315294,-0.804819,0
9,4,-0.362679,0.0966836,0.397427,-0.834425,0
0,5,-0.595634,-0.421012,-1.79829,0.726818,0
1,5,-0.610209,-0.260404,-1.50731,1.15569,0
2,5,-0.542708,-0.104682,-2.24699,0.481539,0
3,5,-0.861401,-0.742649,-1.63155,0.288824,0
4,5,-0.493445,-0.5916,-1.89827,0.706741,0
5,5,-0.294306,-0.595924,-1.5186,0.213952,0
6,5,-0.662124,-0.538993,-1.68686,0.711494,0
7,5,-0.603538,-0.998211,-1.25756,0.331111,0
8,5,-0.574643,-0.729907,-1.61481,0.998629,0
9,5,-0.718184,-0.655223,-1.15689,1.39115,0
0,6,0.540929,0.352752,0.120618,-0.582109,0
1,6,0.473097,0.18533,0.0611891,-0.679088,0
2,6,-0.0258537,1.3755,-1.5595,1.28207,0
3,6,0.288724,0.218027,-0.546656,-0.618644,0
4,6,0.282737,1.01376,-1.31032,-0.264782,0
5,6,0.460569,0.909021,-1.06598,0.415373,0
6,6,0.163724,0.0417888,1.12712,-0.097301,0
7,6,0.290813,0.43069,-1.84542,-0.64772,0
8,6,0.523666,0.824311,0.512233,-1.28261,0
9,6,0.127599,0.329987,-0.00142861,-0.957823,0
0,7,-1.8569,0.409509,1.83179,1.16165,0
1,7,-1.67264,2.47085,1.5669,0.92395,0
2,7,-1.76509,1.80772,1.26856,0.503515,0
3,7,-1.8514,2.42902,0.854751,0.483044,0
4,7,-1.67527,2.52402,0.448837,-0.245809,0
5,7,-1.55423,2.38933,-0.763146,0.432435,0
6,7,-1.58731,1.76362,1.14023,-0.0775175,0
7,7,-1.42142,2.23235,0.334969,0.383564,0
8,7,-1.55368,2.47494,0.160955,0.00936602,0
9,7,-1.66018,2.08357,1.03875,0.965631,0
0,8,-1.25652,-0.866583,1.60532,-0.528123,0
1,8,-1.4472,0.134679,-0.103641,-2.17059,0
2,8,-1.29963,-0.462138,1.24451,-0.763794,0
3,8,-1.17459,-0.456345,-0.176617,-0.842486,0
4,8,-1.16818,-0.0749042,2.32465,-1.16701,0
5,8,-1.51516,-0.731079,-0.314495,-0.756569,0
6,8,-1.30454,-0.948598,1.16587,-0.441011,0
7,8,-1.26275,-0.779656,-0.753194,-0.631993,0
8,8,-1.15676,-0.690092,0.585043,-0.621333,0
9,8,-1.33896,0.38645,-1.01898,-1.75413,0
0,9,1.3025,0.557722,-0.16164,0.633437,0
1,9,1.09871,-1.26828,0.952724,0.725812,0
2,9,1.17999,-0.799159,0.5419,0.143942,0
3,9,1.10132,-1.35811,1.24187,0.620421,0
4,9,1.20813,0.320723,0.23304,0.379773,0
5,9,1.43096,-1.56534,0.752865,0.641132,0
6,9,1.18755,-0.237342,0.247739,0.269716,0
7,9,1.11195,0.239311,0.26906,-0.595538,0
8,9,1.50968,-0.512976,0.401888,-0.0080549,0
9,9,1.30645,-0.614811,0.73399,0.0713421,0
